Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:ch1-stokes-discretization-i	label	tex/chapters/chapter-01/section-03.tex:3	tex/chapters/chapter-01/section-03.tex:3	defined
target		subsection	subsec:ch1-normed-space-approximation	label	tex/chapters/chapter-01/section-03.tex:12	tex/chapters/chapter-01/section-03.tex:12	defined
target		definition	def:ch1-internal-approximation	label	tex/chapters/chapter-01/section-03.tex:18	tex/chapters/chapter-01/section-03.tex:18	defined
target		figure	fig:ch1-external-approximation-diagram	label	tex/chapters/chapter-01/section-03.tex:40	tex/chapters/chapter-01/section-03.tex:40	defined
target		definition	def:ch1-external-approximation	label	tex/chapters/chapter-01/section-03.tex:45	tex/chapters/chapter-01/section-03.tex:45	defined
target		definition	def:ch1-approximation-errors	label	tex/chapters/chapter-01/section-03.tex:67	tex/chapters/chapter-01/section-03.tex:67	defined
target		definition	def:ch1-stable-approximation	label	tex/chapters/chapter-01/section-03.tex:81	tex/chapters/chapter-01/section-03.tex:81	defined
target		definition	def:ch1-strong-weak-discrete-convergence	label	tex/chapters/chapter-01/section-03.tex:95	tex/chapters/chapter-01/section-03.tex:95	defined
target		definition	def:ch1-convergent-external-approximation	label	tex/chapters/chapter-01/section-03.tex:107	tex/chapters/chapter-01/section-03.tex:107	defined
target		remark	rem:ch1-convergence-condition-c2	label	tex/chapters/chapter-01/section-03.tex:121	tex/chapters/chapter-01/section-03.tex:121	defined
target		proposition	prop:ch1-extend-restriction-operators	label	tex/chapters/chapter-01/section-03.tex:129	tex/chapters/chapter-01/section-03.tex:129	defined
target		equation	eq:ch1-approximation-omega-bound	label	tex/chapters/chapter-01/section-03.tex:141	tex/chapters/chapter-01/section-03.tex:141	defined
target		remark	rem:ch1-modify-restriction-operators	label	tex/chapters/chapter-01/section-03.tex:175	tex/chapters/chapter-01/section-03.tex:175	defined
target		subsection	subsec:ch1-general-convergence-theorem	label	tex/chapters/chapter-01/section-03.tex:186	tex/chapters/chapter-01/section-03.tex:186	defined
target		equation	eq:ch1-general-coercivity	label	tex/chapters/chapter-01/section-03.tex:191	tex/chapters/chapter-01/section-03.tex:191	defined
target		equation	eq:ch1-general-variational-problem	label	tex/chapters/chapter-01/section-03.tex:198	tex/chapters/chapter-01/section-03.tex:198	defined
target		equation	eq:ch1-discrete-coercivity	label	tex/chapters/chapter-01/section-03.tex:207	tex/chapters/chapter-01/section-03.tex:207	defined
target		equation	eq:ch1-discrete-functional-bound	label	tex/chapters/chapter-01/section-03.tex:214	tex/chapters/chapter-01/section-03.tex:214	defined
target		equation	eq:ch1-discrete-variational-problem	label	tex/chapters/chapter-01/section-03.tex:221	tex/chapters/chapter-01/section-03.tex:221	defined
target		equation	eq:ch1-bilinear-consistency	label	tex/chapters/chapter-01/section-03.tex:232	tex/chapters/chapter-01/section-03.tex:232	defined
target		equation	eq:ch1-functional-consistency	label	tex/chapters/chapter-01/section-03.tex:239	tex/chapters/chapter-01/section-03.tex:239	defined
target		theorem	thm:ch1-general-approximation-convergence	label	tex/chapters/chapter-01/section-03.tex:244	tex/chapters/chapter-01/section-03.tex:244	defined
target		equation	eq:ch1-discrete-energy-identity	label	tex/chapters/chapter-01/section-03.tex:253	tex/chapters/chapter-01/section-03.tex:253	defined
target		equation	eq:ch1-discrete-solution-bound	label	tex/chapters/chapter-01/section-03.tex:258	tex/chapters/chapter-01/section-03.tex:258	defined
target		equation	eq:ch1-prolongation-uniform-bound	label	tex/chapters/chapter-01/section-03.tex:263	tex/chapters/chapter-01/section-03.tex:263	defined
target		equation	eq:ch1-prolongated-solution-bound	label	tex/chapters/chapter-01/section-03.tex:268	tex/chapters/chapter-01/section-03.tex:268	defined
target		equation	eq:ch1-weak-subsequence-limit	label	tex/chapters/chapter-01/section-03.tex:279	tex/chapters/chapter-01/section-03.tex:279	defined
